comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
,5,20120917-00000,Milano,fastweb2011,wpa,W,0,?,infra,1,9.20914841,?,False,,2013-04-09T12:00:00.000Z,2012-09-07T20:00:00.000Z,,2013-04-09T10:00:00.000Z,IT,LOM,00:01:36:A6:31:6C,?,45.48534012,Viale Andrea Doria
,0,20130914-00000,Milano,FASTWEB-1-zv9i496rh67v,wpa,W,0,?,infra,1,9.1428318,?,False,22,2013-09-14T00:00:00.000Z,2013-09-14T07:00:00.000Z,,2013-09-13T22:00:00.000Z,IT,LOM,00:01:36:A6:31:6F,?,45.49760818,Via Pier Francesco Mola
,5,20120430-00000,Milano,FASTWEB-1-Stu5yMRfbiUk,wpa,W,0,?,infra,1,9.16565609,?,False,,2015-07-30T13:00:00.000Z,2012-04-28T16:00:00.000Z,,2015-07-30T13:00:00.000Z,IT,LOM,00:01:36:A6:31:C0,?,45.47954559,Corso Sempione
,0,20150425-00000,,FASTWEB-2014,wpa,W,0,?,infra,11,9.11870289,?,False,3,2015-04-26T17:00:00.000Z,2015-04-26T05:00:00.000Z,,2015-06-14T06:00:00.000Z,IT,LOM,00:01:36:A6:32:10,?,45.43686295,Via Vigevanese
,0,20160509-00000,Milano,jodelnischschian,wpa,W,0,?,infra,11,9.16133499,?,False,18,2016-05-09T03:00:00.000Z,2016-05-09T10:00:00.000Z,,2016-05-09T03:00:00.000Z,IT,LOM,00:01:36:A6:32:70,?,45.48045731,Via Giovanni da Procida
,6,20121106-00000,Milano,FASTWEB-casa,wpa,W,0,?,infra,11,9.1688633,?,False,16 N03,2017-01-02T14:00:00.000Z,2012-11-07T02:00:00.000Z,,2017-01-02T14:00:00.000Z,IT,LOM,00:01:36:A6:32:75,?,45.48501205,Via Monviso
,3,20120827-00000,Milano,FASTWEB-2012,wep,Y,0,?,infra,6,9.21790314,?,False,,2013-04-30T16:00:00.000Z,2012-08-26T15:00:00.000Z,,2013-04-30T14:00:00.000Z,IT,LOM,00:01:36:A6:32:B0,?,45.44316483,Via Ponti della Priula
,0,20120713-00000,Milano,FASTWEB-1-bbuYYiMogmzm,wpa,W,0,?,infra,1,9.21629143,?,False,5,2012-07-13T09:00:00.000Z,2012-07-13T16:00:00.000Z,,2012-07-13T07:00:00.000Z,IT,LOM,00:01:36:A6:32:C8,?,45.48055267,Via Paracelso
,5,20130610-00000,Milano,FastwebCasa1,wpa,W,0,?,infra,11,9.21698093,?,False,68,2017-05-05T18:00:00.000Z,2013-06-10T14:00:00.000Z,,2017-05-05T18:00:00.000Z,IT,LOM,00:01:36:A6:32:DF,?,45.48230362,Viale Abruzzi
,0,20120806-00000,Milano,FASTWEB-1-7ipCvnCiD2Db,wpa,W,0,?,infra,11,9.09792137,?,False,,2012-08-06T00:00:00.000Z,2012-08-06T07:00:00.000Z,,2012-08-05T22:00:00.000Z,IT,LOM,00:01:36:A6:32:E1,?,45.46014023,Via delle Forze Armate
,0,20130129-00000,Milano,FASTWEB-1-nQ895LHKTn7v,wpa,W,0,?,infra,11,9.18649101,?,False,,2013-01-29T03:00:00.000Z,2013-01-29T10:00:00.000Z,,2013-01-29T01:00:00.000Z,IT,LOM,00:01:36:A6:32:F4,?,45.45619965,Via Molino delle Armi
,6,20120918-00000,Milano,FASTWEB-1-2012,wpa,W,0,?,infra,11,9.20367146,?,False,22,2016-06-30T16:00:00.000Z,2012-09-19T00:00:00.000Z,,2016-06-30T16:00:00.000Z,IT,LOM,00:01:36:A6:33:0C,?,45.49233246,Viale Lunigiana
,0,20140812-00000,Milano,FASTWEB-1-h7RjSaQebeN8,wpa,W,0,?,infra,11,9.22158623,?,False,1,2014-08-12T12:00:00.000Z,2014-08-12T18:00:00.000Z,,2014-08-12T10:00:00.000Z,IT,LOM,00:01:36:A6:33:3E,?,45.45804596,
,3,20120603-00000,Milano,FASTWEB-1-38229DFD6A30,wpa,W,0,?,infra,11,9.17219448,?,False,,2015-09-22T11:00:00.000Z,2012-06-03T23:00:00.000Z,,2015-09-22T11:00:00.000Z,IT,LOM,00:01:36:A6:33:FE,?,45.45805359,Via San Calocero
,1,20120428-00000,Milano,001CA2A291D0,wep,Y,0,?,infra,11,9.20312881,?,False,,2012-10-22T01:00:00.000Z,2012-04-28T20:00:00.000Z,,2012-10-21T23:00:00.000Z,IT,LOM,00:01:36:A6:34:01,?,45.49121857,Via Melchiorre Gioia
,2,20130717-00000,Milano,FASTWEB-1-tS4xoczVYPpy,wpa,W,0,?,infra,6,9.17788124,?,False,18,2016-04-27T08:00:00.000Z,2013-07-17T19:00:00.000Z,,2016-04-27T08:00:00.000Z,IT,LOM,00:01:36:A6:34:37,?,45.44544601,Via Evangelista Torricelli
,1,20120813-00000,Milano,Fastweb_Bruno,wpa,W,0,?,infra,7,9.18064594,?,False,,2014-06-23T08:00:00.000Z,2012-08-13T07:00:00.000Z,,2014-06-23T06:00:00.000Z,IT,LOM,00:01:36:A6:34:AC,?,45.44612885,Via Francesco Brioschi
,0,20160516-00000,Milano,FASTWEB-1-JvyFaLG4G3ug,wpa,W,0,?,infra,1,9.18323803,?,False,16,2016-05-16T06:00:00.000Z,2016-05-16T05:00:00.000Z,,2016-05-16T06:00:00.000Z,IT,LOM,00:01:36:A6:35:08,?,45.48020935,Via Alessandro Volta
,2,20140131-00000,Milano,FASTWEB-1-WBP5h3rMrpoJ,wpa,W,0,?,infra,6,9.20530796,?,False,,2014-08-09T02:00:00.000Z,2014-01-29T20:00:00.000Z,,2014-08-09T00:00:00.000Z,IT,LOM,00:01:36:A4:FF:2F,?,45.45859528,Viale Monte Nero
,6,20120215-00000,Milano,FASTWEB-1-jo3D3DbhPSQb,wpa,W,0,?,infra,6,9.14368153,?,False,42,2014-01-27T12:00:00.000Z,2012-02-15T14:00:00.000Z,,2014-01-27T10:00:00.000Z,IT,LOM,00:01:36:A4:FF:6B,?,45.47460175,Viale Murillo
,0,20130202-00000,Milano,FASTWEB-1-HV733e4zkSe8,wpa,W,0,?,infra,11,9.13456821,?,False,,2013-02-02T23:00:00.000Z,2013-02-03T06:00:00.000Z,,2013-02-02T21:00:00.000Z,IT,LOM,00:01:36:A4:FF:85,?,45.46774292,Via Giovanni Fantoni
,1,20150114-00000,Milano,FASTWEB-1-3sQakioowW5d,wpa,W,0,?,infra,11,9.17669964,?,False,30,2015-02-02T18:00:00.000Z,2015-01-14T13:00:00.000Z,,2015-02-02T16:00:00.000Z,IT,LOM,00:01:36:A4:FF:9B,?,45.4444313,Via Evangelista Torricelli
,1,20150325-00000,Milano,FASTWEB-1-6NmQo3E3hGoz,wpa,W,0,?,infra,11,9.16115189,?,False,,2015-06-04T05:00:00.000Z,2015-03-25T15:00:00.000Z,,2015-06-15T09:00:00.000Z,IT,LOM,00:01:36:A4:FF:CC,?,45.49417114,Via della Pecetta
,0,20130129-00000,Milano,Fastweb-2012,wpa,W,0,?,infra,6,9.20654011,?,False,,2013-01-29T05:00:00.000Z,2013-01-29T12:00:00.000Z,,2013-01-29T03:00:00.000Z,IT,LOM,00:01:36:A4:FF:CD,?,45.45410538,Via Pier Lombardo
,0,20130202-00000,Milano,FASTWEB-1-gef5VheJmZTV,wpa,W,0,?,infra,6,9.13366508,?,False,,2013-02-02T23:00:00.000Z,2013-02-03T06:00:00.000Z,,2013-02-02T21:00:00.000Z,IT,LOM,00:01:36:A4:FF:F5,?,45.47297287,Via Pier Alessandro Paravia
,1,20110429-00000,Milano,z1a2r3a4,wep,Y,0,?,infra,11,9.22214603,?,False,4,2011-05-27T09:00:00.000Z,2011-04-29T08:00:00.000Z,,2011-05-27T07:00:00.000Z,IT,LOM,00:12:17:DE:1C:30,?,45.51579666,Via Frigia
,0,20130316-00000,Milano,FASTWEB-2013,wep,Y,0,?,infra,6,9.15096664,?,False,,2013-03-16T01:00:00.000Z,2013-03-16T07:00:00.000Z,,2013-03-15T23:00:00.000Z,IT,LOM,00:01:36:A5:E5:FB,?,45.47548294,Viale Berengario
,6,20150921-00000,Milano,FASTWEB-1-br22EvL4t74a,wpa,W,0,?,infra,6,9.21994781,?,False,17,2017-05-22T12:00:00.000Z,2015-09-21T19:00:00.000Z,,2017-05-22T12:00:00.000Z,IT,LOM,00:01:36:A5:E6:66,?,45.48854446,Via Padova
,2,20120311-00000,Milano,FASTWEB-1-bAqTWGfp2LSs,wpa,W,0,?,infra,6,9.16366196,?,False,10,2012-06-05T05:00:00.000Z,2012-02-26T22:00:00.000Z,,2012-06-05T03:00:00.000Z,IT,LOM,00:01:36:A5:E6:6E,?,45.45734024,Via Valparaiso
,0,20170222-00000,Milano,FASTWEBcasa,wpa,W,0,?,infra,9,9.21843529,?,False,36,2017-02-22T01:00:00.000Z,2017-02-22T09:00:00.000Z,,2017-02-22T01:00:00.000Z,IT,LOM,00:01:36:A5:E6:6F,?,45.49164581,Viale Monza
,0,20150321-00000,Milano,Ahah sto cazzo,wpa,W,0,?,infra,10,9.1685667,?,False,,2015-03-22T07:00:00.000Z,2015-03-21T22:00:00.000Z,,2015-03-22T05:00:00.000Z,IT,LOM,00:01:36:A5:E6:8A,?,45.44164658,Via Moncucco
,0,20130215-00000,Milano,Domino Net,wpa,W,0,?,infra,1,9.20202923,?,False,3,2013-02-15T05:00:00.000Z,2013-02-15T11:00:00.000Z,,2013-02-15T03:00:00.000Z,IT,LOM,00:01:36:A5:E6:BF,?,45.49637985,Viale Evaristo Stefini
,4,20120713-00000,Milano,FASTWEB-1-zpA2QL4riHBj,wpa,W,0,?,infra,6,9.18700218,?,False,,2013-03-20T11:00:00.000Z,2012-07-13T15:00:00.000Z,,2013-03-20T09:00:00.000Z,IT,LOM,00:01:36:A5:E6:C5,?,45.44804764,Via Roberto Sarfatti
,2,20110823-00000,Milano,FASTWEB-1-aoNC7DX8n2yV,wpa,W,0,?,infra,11,9.17465115,?,False,,2016-03-08T02:00:00.000Z,2011-08-23T08:00:00.000Z,,2016-03-08T02:00:00.000Z,IT,LOM,00:01:36:A5:E6:C8,?,45.44405365,Viale Liguria
,0,20131228-00000,Milano,fastwebuanof,wep,Y,0,?,infra,11,9.17142677,?,False,,2013-12-28T09:00:00.000Z,2013-12-28T16:00:00.000Z,,2013-12-28T07:00:00.000Z,IT,LOM,00:01:36:A5:E6:F0,?,45.42905426,Via della Chiesa Rossa
,0,20121212-00000,Milano,FASTWEB-CASUBOLO,wpa,W,0,?,infra,11,9.19659901,?,False,,2012-12-12T11:00:00.000Z,2012-12-12T13:00:00.000Z,,2012-12-12T09:00:00.000Z,IT,LOM,00:01:36:A5:E7:4C,?,45.50638962,Via Val Cismon
,3,20121202-00000,Milano,FASTWEB-1-DT,wpa,W,0,?,infra,11,9.14342785,?,False,,2015-04-20T01:00:00.000Z,2012-12-02T21:00:00.000Z,,2015-06-14T02:00:00.000Z,IT,LOM,00:01:36:A5:E7:8B,?,45.45684052,Via Luigi Soderini
,1,20120819-00000,Milano,FASTWEB-1-Yh8NXkXjmHQy,none,N,0,?,infra,0,9.15022945,?,False,,2013-03-16T01:00:00.000Z,2012-08-17T06:00:00.000Z,,2013-03-15T23:00:00.000Z,IT,LOM,00:01:36:A5:E7:B6,?,45.46955109,Via Correggio
,1,20130825-00000,Milano,FASTWEB-1703,wpa,W,0,?,infra,6,9.17040634,?,False,10,2014-01-07T23:00:00.000Z,2013-08-25T22:00:00.000Z,,2014-01-07T21:00:00.000Z,IT,LOM,00:01:36:A5:E7:D3,?,45.47920609,Via Pietro Moscati
,6,20120605-00000,Milano,FASTWEB-1-0021963483C0,wep,Y,0,?,infra,1,9.18281364,?,False,,2014-03-20T09:00:00.000Z,2012-06-05T16:00:00.000Z,,2014-03-20T07:00:00.000Z,IT,LOM,00:01:36:A5:E8:82,?,45.43283844,Via Medeghino
,0,20150424-00000,Milano,FASTWEB-casa1234,wpa,W,0,?,infra,11,9.14085102,?,False,,2015-04-24T15:00:00.000Z,2015-04-17T02:00:00.000Z,,2015-06-14T05:00:00.000Z,IT,LOM,00:01:36:A5:E9:9C,?,45.46268463,Via Desenzano
,0,20140623-00000,Milano,FASTWEB-1-dAK3cqhouXWi,wpa,W,0,?,infra,1,9.1785717,?,False,3,2014-06-23T08:00:00.000Z,2014-06-23T15:00:00.000Z,,2014-06-23T06:00:00.000Z,IT,LOM,00:01:36:A5:EA:24,?,45.44599152,Via Evangelista Torricelli
,0,20110624-00000,Milano,FASTWEB-1-jU2rFGrB438K,wpa,W,0,?,infra,1,9.18067837,?,False,,2011-06-24T11:00:00.000Z,2011-06-24T17:00:00.000Z,,2011-06-24T09:00:00.000Z,IT,LOM,00:01:36:A5:EA:90,?,45.49574661,Viale Vincenzo Lancetti
,3,20111207-00000,Milano,FASTWEB-1-yzueDBgDudJ7,wpa,W,0,?,infra,11,9.17912388,?,False,8,2012-11-29T00:00:00.000Z,2011-12-07T08:00:00.000Z,,2012-11-28T22:00:00.000Z,IT,LOM,00:01:36:A5:EA:95,?,45.45304108,Viale Gabriele d'Annunzio
,2,20110527-00000,Milano,FASTWEB-1-001CA2B9646C,wpa,W,0,?,infra,1,9.23871326,?,False,,2012-01-26T11:00:00.000Z,2011-05-27T16:00:00.000Z,,2012-01-26T09:00:00.000Z,IT,LOM,00:01:36:A5:EA:EA,?,45.50462341,Via Giovanni Meli
,0,20121218-00000,Milano,FASTWEB-1-GjcXTFAqocTK,wpa,W,0,?,infra,11,9.18876648,?,False,45,2012-12-18T14:00:00.000Z,2012-12-18T09:00:00.000Z,,2012-12-18T12:00:00.000Z,IT,LOM,00:01:36:A5:EB:3C,?,45.5025444,Via Valassina
,4,20130316-00000,Milano,FASTWEB-1-yaGX7hYXpies,wpa,W,0,?,infra,6,9.1539259,?,False,,2014-07-19T15:00:00.000Z,2013-03-16T07:00:00.000Z,,2014-07-19T13:00:00.000Z,IT,LOM,00:01:36:A5:EB:3E,?,45.4826622,Via Bartolomeo Colleoni
,0,20130825-00000,Milano,fasweb2013,wpa2,2,0,?,infra,6,9.20563507,?,False,9,2013-08-30T18:00:00.000Z,2013-08-25T21:00:00.000Z,,2013-08-30T16:00:00.000Z,IT,LOM,00:01:36:A5:EB:DB,?,45.47735596,Viale Tunisia
,1,20131205-00000,Milano,Muggia2004,wpa,W,0,?,infra,6,9.19798279,?,False,5,2015-11-21T14:00:00.000Z,2013-12-04T09:00:00.000Z,,2015-11-21T14:00:00.000Z,IT,LOM,00:01:36:A5:EC:09,?,45.48126602,Via Antonio Locatelli
,7,20130610-00000,Milano,FASTWEB-1-jPad8Xga8vh2,wpa,W,0,?,infra,11,9.22388935,?,False,55,2015-11-10T09:00:00.000Z,2013-06-10T14:00:00.000Z,,2015-11-10T09:00:00.000Z,IT,LOM,00:01:36:A5:EC:0D,?,45.45744324,Viale Molise
,0,20110421-00000,,FASTWEB-1-yix3WyHq9XhP,unknown,?,0,?,,11,9.19731617,?,False,,2011-04-21T08:00:00.000Z,2001-01-01T00:00:00.000Z,,2011-04-21T06:00:00.000Z,IT,LOM,00:01:36:A5:EC:34,?,45.53577423,Via XXV Aprile
,1,20150417-00000,Milano,FASTWEB-75,wpa,W,0,?,infra,1,9.14608574,?,False,,2016-03-08T02:00:00.000Z,2015-04-17T21:00:00.000Z,,2016-03-08T02:00:00.000Z,IT,LOM,00:01:36:A5:EC:3A,?,45.4351387,Via Teramo
,0,20120324-00000,Milano,FASTWEB-nuova,wpa,W,0,?,infra,11,9.17377663,?,False,12,2012-03-24T17:00:00.000Z,2012-03-24T22:00:00.000Z,,2012-03-24T15:00:00.000Z,IT,LOM,00:01:36:A5:EC:49,?,45.44132996,Via Rimini
,0,20121212-00000,Milano,FASTWEB-1-2012,wpa,W,0,?,infra,6,9.19730282,?,False,1,2012-12-12T11:00:00.000Z,2012-12-12T17:00:00.000Z,,2012-12-12T09:00:00.000Z,IT,LOM,00:01:36:A5:EC:AB,?,45.50100708,Piazzale Istria
,4,20130129-00000,Milano,FASTWEB-2012,wpa2,2,0,?,infra,8,9.18226624,?,False,,2016-02-15T14:00:00.000Z,2013-01-29T13:00:00.000Z,,2016-02-15T14:00:00.000Z,IT,LOM,00:01:36:A5:EC:FB,?,45.44755173,Via Odoardo Tabacchi
,0,20121218-00000,Milano,FASTWEB-1-xqSioR7zuw3V,wpa,W,0,?,infra,11,9.18584728,?,False,27,2012-12-18T14:00:00.000Z,2012-12-18T09:00:00.000Z,,2012-12-18T12:00:00.000Z,IT,LOM,00:01:36:A5:ED:51,?,45.49634171,Via Luigi Federico Menabrea
,2,20130914-00000,Milano,FASTWEB-1-VRMQVDTCKQ3q,wpa,W,0,?,infra,11,9.14169693,?,False,,2013-11-01T07:00:00.000Z,2013-09-14T07:00:00.000Z,,2013-11-01T05:00:00.000Z,IT,LOM,00:01:36:A5:ED:95,?,45.49799728,Via Panfilo Nuvolone
,0,20130914-00000,Milano,FASTWEB-1-0,wpa,W,0,?,infra,11,9.14262867,?,False,22,2013-09-14T00:00:00.000Z,2013-09-14T07:00:00.000Z,,2013-09-13T22:00:00.000Z,IT,LOM,00:01:36:A5:ED:BD,?,45.497509,Via Pier Francesco Mola
,3,20121121-00000,Milano,FASTWEB-1-offZXUAV8bvw,wpa,W,0,?,infra,11,9.20405483,?,False,,2013-04-10T10:00:00.000Z,2012-11-21T15:00:00.000Z,,2013-04-10T08:00:00.000Z,IT,LOM,00:01:36:A5:EE:08,?,45.45798111,Via Alfonso Lamarmora
,5,20120206-00000,Milano,FASTWEB-1-001CA2AF3A08,wpa,W,0,?,infra,6,9.2092495,?,False,2,2013-04-30T16:00:00.000Z,2011-12-08T09:00:00.000Z,,2013-04-30T14:00:00.000Z,IT,LOM,00:01:36:A5:EE:38,?,45.44779587,Viale Isonzo
,6,20121218-00000,Milano,FASTWEB-1-GcbrPH8gFQ5F,wpa,W,0,?,infra,6,9.18167782,?,False,,2016-05-16T06:00:00.000Z,2012-12-18T09:00:00.000Z,,2016-05-16T06:00:00.000Z,IT,LOM,00:01:36:A5:EE:D7,?,45.47366714,Viale Gerolamo Gadio
,1,20121106-00000,Milano,FASTWEB-FRANZINI,wpa,W,0,?,infra,11,9.14808941,?,False,,2016-04-20T05:00:00.000Z,2012-11-05T15:00:00.000Z,,2016-04-20T05:00:00.000Z,IT,LOM,00:01:36:A5:EF:17,?,45.4927597,Via Tavazzano
,0,20130304-00000,Milano,FASTWEB-1-001D8B4EA4EC,wpa,W,0,?,infra,11,9.23432446,?,False,,2013-03-04T07:00:00.000Z,2013-03-04T11:00:00.000Z,,2013-03-04T05:00:00.000Z,IT,LOM,00:01:36:A5:EF:47,?,45.48646545,Piazza Pietro Gobetti
,0,20131003-00000,Milano,FASTWEB-1-qKdw86kfP57h,wpa,W,0,?,infra,11,9.17963028,?,False,,2013-10-03T11:00:00.000Z,2013-10-03T13:00:00.000Z,,2013-10-03T09:00:00.000Z,IT,LOM,00:01:36:A5:EF:48,?,45.48052216,Via Bramante
,7,20120319-00000,Milano,Fastweb2012,wpa,W,0,?,infra,1,9.23637486,?,False,,2016-07-20T09:00:00.000Z,2012-03-19T10:00:00.000Z,,2016-07-20T09:00:00.000Z,IT,LOM,00:01:36:A5:EF:B4,?,45.48472214,Piazza Enrico Bottini
,3,20150421-00000,Milano,MBi4GsKNYhvc,wpa,W,0,?,infra,11,9.14605999,?,False,2,2016-05-17T06:00:00.000Z,2015-04-21T13:00:00.000Z,,2016-05-17T06:00:00.000Z,IT,LOM,00:01:36:A5:EF:BE,?,45.46659088,Viale Ergisto Bezzi
,0,20160821-00000,Milano,Fastweb-2011,wpa,W,0,?,infra,9,9.17279816,?,False,,2016-08-21T00:00:00.000Z,2016-08-21T09:00:00.000Z,,2016-08-21T00:00:00.000Z,IT,LOM,00:01:36:A5:EF:D2,?,45.40500641,Via Michele Saponaro
,3,20120806-00000,Milano,FASTWEB-1-GsuQKJ99KSa9,wpa,W,0,?,infra,6,9.12858963,?,False,,2015-03-16T01:00:00.000Z,2012-08-06T07:00:00.000Z,,2015-03-15T23:00:00.000Z,IT,LOM,00:01:36:A5:EF:DD,?,45.45396423,Via dei Ciclamini
,2,20140423-00000,Milano,immaginatoriumE,wpa,W,0,?,infra,9,9.23210239,?,False,9,2015-04-28T11:00:00.000Z,2014-04-19T13:00:00.000Z,,2015-06-14T07:00:00.000Z,IT,LOM,00:01:36:A5:EF:E0,?,45.49078751,Via Emilio Olivari
,7,20110624-00000,Milano,FASTWEB-1-zPeACnR8axKX,wpa,W,0,?,infra,6,9.15318871,?,False,,2013-09-14T00:00:00.000Z,2011-06-24T17:00:00.000Z,,2013-09-13T22:00:00.000Z,IT,LOM,00:01:36:A5:F0:0B,?,45.49118042,Via Lorenzo Bartolini
,3,20120212-00000,Milano,FASTWEB-REG,wpa,W,0,?,infra,6,9.21882915,?,False,,2014-02-16T23:00:00.000Z,2011-12-26T14:00:00.000Z,,2014-02-16T21:00:00.000Z,IT,LOM,00:01:36:A5:F0:2F,?,45.4860878,Via Nicola Antonio Porpora
,3,20130114-00000,Milano,FASTWEB-1-R8HZqBFiKRG2,wpa,W,0,?,infra,11,9.18320942,?,False,8,2016-07-22T05:00:00.000Z,2013-01-14T22:00:00.000Z,,2016-07-22T05:00:00.000Z,IT,LOM,00:01:36:A5:F0:85,?,45.45218277,Viale Col di Lana
,2,20120319-00000,Milano,FASTWEB-1-beAf3sH8XZut,wpa,W,0,?,infra,6,9.24678135,?,False,,2013-03-04T07:00:00.000Z,2012-03-19T13:00:00.000Z,,2013-03-04T05:00:00.000Z,IT,LOM,00:01:36:A5:F0:98,?,45.50189972,Via Civitavecchia
,2,20120605-00000,Milano,FASTWEB-1-K8HnqcmKVVgB,wpa,W,0,?,infra,6,9.20758629,?,False,19,2014-06-17T15:00:00.000Z,2012-06-05T16:00:00.000Z,,2014-06-17T13:00:00.000Z,IT,LOM,00:01:36:A5:F0:99,?,45.45121765,Via Lazzaro Papi
,1,20120810-00000,Milano,FASTWEB-1-Sfm7kz4hACmD,none,N,0,?,infra,0,9.17744827,?,False,10,2013-06-23T07:00:00.000Z,2012-08-10T07:00:00.000Z,,2013-06-23T05:00:00.000Z,IT,LOM,00:01:36:A5:F1:0D,?,45.48047638,Via Giovanni Battista Niccolini
,0,20110908-00000,Milano,FASTWEB-1-UxHdQYcQhPjW,wpa,W,0,?,infra,11,9.17325497,?,False,,2011-09-08T02:00:00.000Z,2011-09-08T08:00:00.000Z,,2011-09-08T00:00:00.000Z,IT,LOM,00:01:36:A5:F1:1B,?,45.49668884,Viale Edoardo Jenner
,0,20121016-00000,Milano,FASTWEB-1-aD97kDvpKCGL,wpa,W,0,?,infra,11,9.20381546,?,False,,2012-10-16T19:00:00.000Z,2012-10-16T09:00:00.000Z,,2012-10-16T17:00:00.000Z,IT,LOM,00:01:36:A5:F1:30,?,45.48854828,Via Ponte Seveso
comment,qos,transid,city,ssid,encryption,wep,bcninterval,dhcp,type,channel,trilong,paynet,userfound,housenumber,lasttime,firsttime,name,lastupdt,country,region,netid,freenet,trilat,road
,6,20130623-00000,Milano,FASTWEB-1-FAVWi-fi,wpa,W,0,?,infra,11,9.16959286,?,False,85,2016-05-16T06:00:00.000Z,2013-06-23T14:00:00.000Z,,2016-05-16T06:00:00.000Z,IT,LOM,00:01:36:A5:F1:4E,?,45.48065948,Via Luigi Canonica
,0,20120606-00000,Milano,FASTWEB-1-fdyQAmbtVXSi,wpa,W,0,?,infra,6,9.18985844,?,False,,2012-06-06T14:00:00.000Z,2001-01-01T01:00:00.000Z,,2012-06-06T12:00:00.000Z,IT,LOM,00:01:36:A5:F1:52,?,45.49472046,Via Francesco Nava
,6,20120212-00000,Milano,FASTWEB-1-2fDcBhbtKQp6,wpa,W,0,?,infra,6,9.16498375,?,False,,2012-12-04T11:00:00.000Z,2011-12-31T00:00:00.000Z,,2013-01-14T22:00:00.000Z,IT,LOM,00:01:36:A5:F1:73,?,45.47558975,Via Vincenzo Monti
,0,20150928-00000,Milano,RaffaeleWEB,wpa,W,0,?,infra,11,9.14019871,?,False,,2015-09-28T05:00:00.000Z,2015-09-28T13:00:00.000Z,,2015-09-28T05:00:00.000Z,IT,LOM,00:01:36:A5:F1:76,?,45.49539566,Viale Certosa
,3,20120715-00000,Milano,FASTWEB-1-CASA,wpa,W,0,?,infra,3,9.21931553,?,False,28,2016-09-22T01:00:00.000Z,2012-07-13T01:00:00.000Z,,2016-09-22T01:00:00.000Z,IT,LOM,00:01:36:A5:F1:7C,?,45.48597717,Via Giovanni Ricordi
,0,20110608-00000,Milano,FASTWEB-1-iQrBqPLbrdnZ,wpa,W,0,?,infra,11,9.11551094,?,False,,2011-06-08T11:00:00.000Z,2011-06-08T15:00:00.000Z,,2011-06-08T09:00:00.000Z,IT,LOM,00:01:36:A5:F1:84,?,45.45566177,Via Zurigo
,1,20120917-00000,Milano,FASTWEB2011,wpa,W,0,?,infra,1,9.18567276,?,False,78,2012-12-18T14:00:00.000Z,2012-09-17T23:00:00.000Z,,2012-12-18T12:00:00.000Z,IT,LOM,00:01:36:A5:F1:AC,?,45.49529648,Via Carlo Farini
,5,20131128-00000,Milano,FASTWEB-Yummy,wpa,W,0,?,infra,11,9.16610527,?,False,,2015-09-29T13:00:00.000Z,2013-11-28T09:00:00.000Z,,2015-09-29T13:00:00.000Z,IT,LOM,00:01:36:A5:F1:CC,?,45.48028946,Corso Sempione
,0,20120325-00000,Milano,FASTWEB-1-GfXqU3i5QRjt,wpa,W,0,?,infra,11,9.17710876,?,False,12,2012-03-25T00:00:00.000Z,2012-03-25T06:00:00.000Z,,2012-03-24T22:00:00.000Z,IT,LOM,00:01:36:A5:F1:E5,?,45.45611954,Via Marco d'Oggiono
,6,20120311-00000,Milano,FASTWEB-1-LaRj9hH56MLJ,wpa,W,0,?,infra,1,9.15414906,?,False,,2017-10-02T03:00:00.000Z,2012-02-27T06:00:00.000Z,,2017-10-02T03:00:00.000Z,IT,LOM,00:01:36:A5:F1:FC,?,45.43790054,Via Santa Rita da Cascia
,0,20160820-00000,Milano,FASTWEB-1-nEh5ZdnCjWDA,wpa,W,0,?,infra,11,9.18578625,?,False,106,2016-08-20T23:00:00.000Z,2016-08-21T08:00:00.000Z,,2016-08-20T23:00:00.000Z,IT,LOM,00:01:36:A5:F2:1A,?,45.43598175,Via Francesco de Sanctis
,2,20130417-00000,Milano,FASTWEB-1-BpmmBtMdhAcy,wpa2,2,0,?,infra,11,9.20362568,?,False,,2015-03-06T18:00:00.000Z,2013-04-17T16:00:00.000Z,,2015-03-06T16:00:00.000Z,IT,LOM,00:01:36:A5:F2:51,?,45.47811508,
,1,20120528-00000,Milano,FASTWEB-1-Ure8Wa2PczfB,wpa,W,0,?,infra,11,9.13441372,?,False,,2012-08-05T23:00:00.000Z,2012-05-28T10:00:00.000Z,,2012-08-05T21:00:00.000Z,IT,LOM,00:01:36:A5:F2:82,?,45.47016525,Via Mario Morgantini
,0,20120827-00000,,FASTWEB-1-j9a5qpxgtir9,wpa,W,0,?,infra,6,9.2648344,?,False,,2012-08-27T06:00:00.000Z,2012-08-26T12:00:00.000Z,,2012-08-27T04:00:00.000Z,IT,LOM,00:01:36:A5:F2:A3,?,45.42067719,Via Ravenna
,0,20130830-00000,Milano,FASTWEB-1-VRCoXVJ8xUUR,wpa,W,0,?,infra,11,9.17618847,?,False,11,2013-08-30T18:00:00.000Z,2013-08-25T22:00:00.000Z,,2013-08-30T16:00:00.000Z,IT,LOM,00:01:36:A5:F2:CE,?,45.47808838,Via Cesare Cesariano
